track_id,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,"target (t hit, 0 flop)"
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.098,0.142,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,-4.107,0.0434,0.311,0.0,0.0815,0.89,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.137,0.519,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,0.822,0.711,-4.943,0.0668,0.179,1.46e-05,0.083,0.934,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
59NraMJsLaMCVtwXTSia8i,Prada,"casș, RAYE, D-Block Europe",0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,1
